iteration,epoch,mse,mae
0,0,1.1197537,0.774629
0,1,1.3049594,0.8310358
0,2,1.4522535,0.88542265
0,3,1.7202427,0.92864996
0,4,1.3035175,0.79921746
0,5,1.2574025,0.78488195
0,6,1.2254677,0.76287466
0,7,1.2318499,0.77011716
0,8,1.0597371,0.7113613
0,9,1.1068712,0.7297783
0,10,1.2219775,0.76716894
0,11,1.1648085,0.744468
0,12,1.1263244,0.72853535
0,13,1.1153594,0.7204707
0,14,1.1534253,0.7417203
0,15,1.1588175,0.73148906
0,16,1.1744951,0.73896915
0,17,1.1641548,0.7366108
0,18,1.2004453,0.7526868
0,19,1.2013372,0.7474908
