iteration,epoch,mse,mae
0,0,0.8084438,0.618102
0,1,0.69286317,0.5733721
0,2,0.72449625,0.5676846
0,3,0.6698306,0.5873039
0,4,0.7344375,0.5770223
0,5,0.8133961,0.63862115
0,6,0.7879272,0.613069
0,7,0.83446664,0.6306936
0,8,0.8021425,0.6467237
0,9,0.74797165,0.6344489
0,10,0.78190523,0.6304207
0,11,0.7902443,0.64583766
0,12,0.79763985,0.64595044
0,13,0.76946634,0.63845164
0,14,0.76262426,0.6195929
0,15,0.8141703,0.64683455
0,16,0.78930813,0.64227295
0,17,0.7699925,0.6302581
0,18,0.77604955,0.6292522
0,19,0.78419405,0.62991756
