iteration,epoch,mse,mae
0,0,0.8523056,0.7114268
0,1,0.87279546,0.68109053
0,2,0.7742382,0.63138527
0,3,0.6575965,0.54240185
0,4,0.6334864,0.5376394
0,5,0.64483726,0.52706397
0,6,0.5637096,0.49625784
0,7,0.56628865,0.490349
0,8,0.59182715,0.51850516
0,9,0.63664615,0.50638956
0,10,0.5906979,0.5059951
0,11,0.62531316,0.51971495
0,12,0.6218515,0.50664544
0,13,0.63462013,0.5133868
0,14,0.62932134,0.51261955
0,15,0.63037604,0.51588225
0,16,0.6268996,0.50850856
0,17,0.6560759,0.5272138
0,18,0.6314272,0.5144383
0,19,0.6464563,0.51689
