iteration,epoch,mse,mae
0,0,1.5074937,0.9634974
0,1,1.1351017,0.8347799
0,2,0.69463915,0.61036825
0,3,0.5662146,0.52711445
0,4,0.6078623,0.55178344
0,5,0.6184668,0.55086553
0,6,0.6250282,0.56813335
0,7,0.65609425,0.5779914
0,8,0.7176772,0.5921812
0,9,0.6653545,0.5638024
0,10,0.66915184,0.5564811
0,11,0.7021942,0.57258797
0,12,0.7150256,0.5773128
0,13,0.6815646,0.54755336
0,14,0.734857,0.56298363
0,15,0.76991165,0.5766187
0,16,0.7103036,0.55996364
0,17,0.69530827,0.56115204
0,18,0.7684704,0.57061946
0,19,0.7149253,0.5551596
