iteration,epoch,mse,mae
0,0,2.1332896,0.9710693
0,1,2.0845473,0.9456317
0,2,2.0932045,0.9422702
0,3,1.9461305,0.89421207
0,4,1.9512497,0.89493793
0,5,1.8876073,0.89469993
0,6,1.8288858,0.8646614
0,7,1.8800963,0.8777464
0,8,1.8093375,0.8758217
0,9,1.7983111,0.84913063
0,10,1.8195797,0.8587132
0,11,1.7588327,0.8444961
0,12,1.7900672,0.84026784
0,13,1.7295862,0.8198875
0,14,1.8183649,0.8573894
0,15,1.8240933,0.85170865
0,16,1.7762108,0.832587
0,17,1.814479,0.840598
0,18,1.8039709,0.8303152
0,19,1.8176347,0.8327067
0,20,1.8104045,0.8325444
0,21,1.807862,0.8335391
0,22,1.797858,0.82580566
0,23,1.8122318,0.8348763
0,24,1.7986696,0.82428277
0,25,1.8191168,0.8297002
0,26,1.8092886,0.8217723
0,27,1.8352304,0.831451
0,28,1.79948,0.8162941
0,29,1.8246678,0.82985705
0,30,1.831334,0.83318734
0,31,1.8327836,0.83344924
0,32,1.8384031,0.832792
0,33,1.8237479,0.82809484
0,34,1.8191276,0.82589984
0,35,1.821113,0.8247737
0,36,1.8228865,0.82599354
0,37,1.8115964,0.8219663
0,38,1.8215303,0.8266554
0,39,1.8306699,0.8290724
0,40,1.8230977,0.8240793
0,41,1.8288873,0.8288048
0,42,1.8360354,0.8314858
0,43,1.8245901,0.824654
0,44,1.8213028,0.8232809
0,45,1.8278495,0.82721114
0,46,1.8226168,0.82365996
0,47,1.8258668,0.8253651
0,48,1.8344234,0.8279777
0,49,1.8330956,0.82792115
1,0,2.0917172,0.9554402
1,1,2.072805,0.91767603
1,2,2.0501382,0.88800997
1,3,1.9384524,0.8764945
1,4,1.8166109,0.8361242
1,5,1.9148638,0.8977856
1,6,1.8286403,0.8323866
1,7,1.7874935,0.8393765
1,8,1.797579,0.8392066
1,9,1.8210286,0.8506597
1,10,1.8162426,0.8466205
1,11,1.8048795,0.8526
1,12,1.7729166,0.8032916
1,13,1.7702582,0.83037376
1,14,1.7681919,0.8092172
1,15,1.7499334,0.8129512
1,16,1.7467172,0.81645787
1,17,1.7225715,0.81007147
1,18,1.715178,0.8044586
1,19,1.7393402,0.8049178
1,20,1.7464166,0.80579793
1,21,1.7410673,0.82277244
1,22,1.7221565,0.8160812
1,23,1.7240525,0.8089798
1,24,1.7182162,0.81389433
1,25,1.7263086,0.8142582
1,26,1.7211136,0.81567806
1,27,1.7282368,0.8090068
1,28,1.7162446,0.8152023
1,29,1.7192198,0.81490546
1,30,1.7042732,0.80482036
1,31,1.7119229,0.80736536
1,32,1.7135667,0.8116117
1,33,1.7164626,0.81319875
1,34,1.7123879,0.8115742
1,35,1.7116249,0.81400824
1,36,1.7085631,0.8113044
1,37,1.7156546,0.8146337
1,38,1.7120299,0.811622
1,39,1.7062833,0.80957717
1,40,1.7118585,0.81036925
1,41,1.7093604,0.8084703
1,42,1.7121197,0.81621194
1,43,1.7067406,0.81061876
1,44,1.707896,0.8079394
1,45,1.7090931,0.81177557
1,46,1.710433,0.8133209
1,47,1.706921,0.8084552
1,48,1.7069386,0.809206
1,49,1.7073443,0.8116088
2,0,2.1849458,0.9700869
2,1,2.0554805,0.9333246
2,2,2.126945,0.95383143
2,3,1.998369,0.90552026
2,4,1.8953657,0.87171066
2,5,1.7871331,0.82611495
2,6,1.8176303,0.823253
2,7,1.8062167,0.8127822
2,8,1.7639117,0.804948
2,9,1.7574829,0.7920568
2,10,1.7568948,0.81260496
2,11,1.7832378,0.7960789
2,12,1.7784022,0.7980565
2,13,1.7028708,0.78053313
2,14,1.7501613,0.79751915
2,15,1.7528284,0.78913456
2,16,1.6865152,0.7782668
2,17,1.6920822,0.77813554
2,18,1.7560898,0.8143778
2,19,1.7313868,0.7994934
2,20,1.7132105,0.79482955
2,21,1.690977,0.7789877
2,22,1.6980149,0.7915716
2,23,1.7225007,0.80340797
2,24,1.7025019,0.7876832
2,25,1.7047904,0.7857768
2,26,1.6951067,0.787076
2,27,1.6818697,0.7805453
2,28,1.710979,0.7974505
2,29,1.708903,0.79274017
2,30,1.7036406,0.7938053
2,31,1.7042077,0.79150444
2,32,1.6826341,0.7836657
2,33,1.7017308,0.79146695
2,34,1.6973886,0.78826797
2,35,1.6925802,0.7883165
2,36,1.6956615,0.7910592
2,37,1.6950551,0.790551
2,38,1.6918265,0.7892011
2,39,1.6854321,0.7866241
2,40,1.6968172,0.7921116
2,41,1.6923351,0.787235
2,42,1.6921602,0.78969973
2,43,1.6938405,0.7898969
2,44,1.691824,0.7898209
2,45,1.6913687,0.7909924
2,46,1.6911972,0.78899664
2,47,1.6909778,0.7894667
2,48,1.6970521,0.79317725
2,49,1.6916152,0.7894754
