iteration,epoch,mse,mae
0,0,0.6725154,0.550946
0,1,0.6774358,0.55005354
0,2,0.684875,0.5413402
0,3,0.6997774,0.53663135
0,4,0.65867627,0.49364224
0,5,0.6490367,0.50114536
0,6,0.6212357,0.47810102
0,7,0.6131858,0.46985248
0,8,0.5962227,0.478448
0,9,0.5898981,0.46164843
0,10,0.5794501,0.4565054
0,11,0.57018685,0.45971128
0,12,0.56440645,0.4526458
0,13,0.5471875,0.4476788
0,14,0.5463619,0.4430622
0,15,0.55224055,0.4465097
0,16,0.5437507,0.44292966
0,17,0.53191704,0.44122386
0,18,0.53472096,0.44382462
0,19,0.5328261,0.443817
